movie_id_raw,title,Genres,movie_idx,genres_list,genre_Action,genre_Adventure,genre_Animation,genre_Children's,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western
1101,Top Gun (1986),Action|Romance,1029,"['Action', 'Romance']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1102,American Strays (1996),Action,1030,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,Rebel Without a Cause (1955),Drama,1031,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1104,"Streetcar Named Desire, A (1951)",Drama,1032,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1105,Children of the Corn IV: The Gathering (1996),Horror,1033,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1107,Loser (1991),Comedy,1034,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,1035,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1112,Palookaville (1996),Action|Drama,1036,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1113,"Associate, The (1996)",Comedy,1037,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,"Funeral, The (1996)",Drama,1038,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1115,Sleepover (1995),Comedy|Drama,1039,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1116,"Single Girl, A (La Fille Seule) (1995)",Drama,1040,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1117,"Eighth Day, The (Le Huitième jour ) (1996)",Drama,1041,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1118,Tashunga (1995),Adventure|Western,1042,"['Adventure', 'Western']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1119,Drunks (1997),Drama,1043,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1120,"People vs. Larry Flynt, The (1996)",Drama,1044,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1121,Glory Daze (1996),Drama,1045,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1123,"Perfect Candidate, A (1996)",Documentary,1046,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1124,On Golden Pond (1981),Drama,1047,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1125,"Return of the Pink Panther, The (1974)",Comedy,1048,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,Drop Dead Fred (1991),Comedy|Fantasy,1049,"['Comedy', 'Fantasy']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,1050,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1128,"Fog, The (1980)",Horror,1051,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,1052,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1130,"Howling, The (1980)",Horror,1053,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1131,Jean de Florette (1986),Drama,1054,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1132,Manon of the Spring (Manon des sources) (1986),Drama,1055,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1133,Talking About Sex (1994),Comedy|Drama,1056,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1134,Johnny 100 Pesos (1993),Action|Drama,1057,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1135,Private Benjamin (1980),Comedy,1058,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,Monty Python and the Holy Grail (1974),Comedy,1059,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,Dadetown (1995),Documentary,1060,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1139,Everything Relative (1996),Drama,1061,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1142,Get Over It (1996),Drama,1062,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1144,"Line King: Al Hirschfeld, The (1996)",Documentary,1063,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1145,Snowriders (1996),Documentary,1064,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1147,When We Were Kings (1996),Documentary,1065,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1148,"Wrong Trousers, The (1993)",Animation|Comedy,1066,"['Animation', 'Comedy']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,JLG/JLG - autoportrait de décembre (1994),Documentary|Drama,1067,"['Documentary', 'Drama']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,1068,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1151,Faust (1994),Animation|Comedy|Thriller,1069,"['Animation', 'Comedy', 'Thriller']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1152,He Walked by Night (1948),Crime|Film-Noir|Thriller,1070,"['Crime', 'Film-Noir', 'Thriller']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1153,Raw Deal (1948),Film-Noir,1071,['Film-Noir'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1154,T-Men (1947),Film-Noir,1072,['Film-Noir'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1160,Six of a Kind (1934),Comedy,1073,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama,1074,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1162,"Ruling Class, The (1972)",Comedy,1075,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,Mina Tannenbaum (1994),Drama,1076,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1164,Two or Three Things I Know About Her (1966),Drama,1077,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1165,"Bloody Child, The (1996)",Drama|Thriller,1078,"['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1167,Dear God (1996),Comedy,1079,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,Bad Moon (1996),Horror,1080,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1169,American Dream (1990),Documentary,1081,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1170,Best of the Best 3: No Turning Back (1995),Action,1082,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,Bob Roberts (1992),Comedy,1083,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,Cinema Paradiso (1988),Comedy|Drama|Romance,1084,"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1173,"Cook the Thief His Wife & Her Lover, The (1989)",Drama,1085,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1174,Grosse Fatigue (1994),Comedy,1086,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,Delicatessen (1991),Comedy|Sci-Fi,1087,"['Comedy', 'Sci-Fi']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1176,"Double Life of Veronique, The (La Double Vie de Véronique) (1991)",Drama,1088,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1177,Enchanted April (1991),Drama,1089,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1178,Paths of Glory (1957),Drama|War,1090,"['Drama', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1179,"Grifters, The (1990)",Crime|Drama|Film-Noir,1091,"['Crime', 'Drama', 'Film-Noir']",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1180,Hear My Song (1991),Comedy,1092,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,"Shooter, The (1995)",Action,1093,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,"English Patient, The (1996)",Drama|Romance|War,1094,"['Drama', 'Romance', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1184,Mediterraneo (1991),Comedy|War,1095,"['Comedy', 'War']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1185,My Left Foot (1989),Drama,1096,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1186,"Sex, Lies, and Videotape (1989)",Drama,1097,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1187,Passion Fish (1992),Drama,1098,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1188,Strictly Ballroom (1992),Comedy|Romance,1099,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1189,"Thin Blue Line, The (1988)",Documentary,1100,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1190,Tie Me Up! Tie Me Down! (1990),Drama,1101,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1191,Madonna: Truth or Dare (1991),Documentary,1102,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1192,Paris Is Burning (1990),Documentary,1103,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1193,One Flew Over the Cuckoo's Nest (1975),Drama,1104,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1194,Up in Smoke (1978),Comedy,1105,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,1106,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'War']",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,1107,"['Action', 'Adventure', 'Comedy', 'Romance']",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1198,Raiders of the Lost Ark (1981),Action|Adventure,1108,"['Action', 'Adventure']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,Brazil (1985),Sci-Fi,1109,['Sci-Fi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1200,Aliens (1986),Action|Sci-Fi|Thriller|War,1110,"['Action', 'Sci-Fi', 'Thriller', 'War']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1201,"Good, The Bad and The Ugly, The (1966)",Action|Western,1111,"['Action', 'Western']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1202,Withnail and I (1987),Comedy,1112,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,12 Angry Men (1957),Drama,1113,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1204,Lawrence of Arabia (1962),Adventure|War,1114,"['Adventure', 'War']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1205,"Transformers: The Movie, The (1986)",Action|Animation|Children's|Sci-Fi|Thriller|War,1115,"['Action', 'Animation', ""Children's"", 'Sci-Fi', 'Thriller', 'War']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1206,"Clockwork Orange, A (1971)",Sci-Fi,1116,['Sci-Fi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1207,To Kill a Mockingbird (1962),Drama,1117,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1208,Apocalypse Now (1979),Drama|War,1118,"['Drama', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1209,Once Upon a Time in the West (1969),Western,1119,['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,1120,"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1211,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Romance,1121,"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1212,"Third Man, The (1949)",Mystery|Thriller,1122,"['Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1213,GoodFellas (1990),Crime|Drama,1123,"['Crime', 'Drama']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1214,Alien (1979),Action|Horror|Sci-Fi|Thriller,1124,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1215,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,1125,"['Action', 'Adventure', 'Comedy', 'Horror', 'Sci-Fi']",1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1216,"Big Blue, The (Le Grand Bleu) (1988)",Adventure|Romance,1126,"['Adventure', 'Romance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1217,Ran (1985),Drama|War,1127,"['Drama', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Thriller,1128,"['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1219,Psycho (1960),Horror|Thriller,1129,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1220,"Blues Brothers, The (1980)",Action|Comedy|Musical,1130,"['Action', 'Comedy', 'Musical']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1221,"Godfather: Part II, The (1974)",Action|Crime|Drama,1131,"['Action', 'Crime', 'Drama']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1222,Full Metal Jacket (1987),Action|Drama|War,1132,"['Action', 'Drama', 'War']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1223,"Grand Day Out, A (1992)",Animation|Comedy,1133,"['Animation', 'Comedy']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,Henry V (1989),Drama|War,1134,"['Drama', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1225,Amadeus (1984),Drama,1135,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1226,"Quiet Man, The (1952)",Comedy|Romance,1136,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1227,Once Upon a Time in America (1984),Crime|Drama|Thriller,1137,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1228,Raging Bull (1980),Drama,1138,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1230,Annie Hall (1977),Comedy|Romance,1139,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1231,"Right Stuff, The (1983)",Drama,1140,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1232,Stalker (1979),Mystery|Sci-Fi,1141,"['Mystery', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1233,"Boat, The (Das Boot) (1981)",Action|Drama|War,1142,"['Action', 'Drama', 'War']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1234,"Sting, The (1973)",Comedy|Crime,1143,"['Comedy', 'Crime']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1235,Harold and Maude (1971),Comedy,1144,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,Trust (1990),Comedy|Drama,1145,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,1146,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1238,Local Hero (1983),Comedy,1147,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller,1148,"['Action', 'Sci-Fi', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1241,Braindead (1992),Comedy|Horror,1149,"['Comedy', 'Horror']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1242,Glory (1989),Action|Drama|War,1150,"['Action', 'Drama', 'War']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,1151,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1244,Manhattan (1979),Comedy|Drama|Romance,1152,"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1245,Miller's Crossing (1990),Drama,1153,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1246,Dead Poets Society (1989),Drama,1154,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1247,"Graduate, The (1967)",Drama|Romance,1155,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,1156,"['Crime', 'Film-Noir', 'Thriller']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1249,Nikita (La Femme Nikita) (1990),Thriller,1157,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1250,"Bridge on the River Kwai, The (1957)",Drama|War,1158,"['Drama', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1251,8 1/2 (1963),Drama,1159,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1252,Chinatown (1974),Film-Noir|Mystery|Thriller,1160,"['Film-Noir', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,1161,"['Drama', 'Sci-Fi']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1254,"Treasure of the Sierra Madre, The (1948)",Adventure,1162,['Adventure'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,Bad Taste (1987),Comedy|Horror,1163,"['Comedy', 'Horror']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1256,Duck Soup (1933),Comedy|War,1164,"['Comedy', 'War']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1257,Better Off Dead... (1985),Comedy,1165,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,"Shining, The (1980)",Horror,1166,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1259,Stand by Me (1986),Adventure|Comedy|Drama,1167,"['Adventure', 'Comedy', 'Drama']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1260,M (1931),Crime|Film-Noir|Thriller,1168,"['Crime', 'Film-Noir', 'Thriller']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1261,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,1169,"['Action', 'Adventure', 'Comedy', 'Horror']",1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1262,"Great Escape, The (1963)",Adventure|War,1170,"['Adventure', 'War']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1263,"Deer Hunter, The (1978)",Drama|War,1171,"['Drama', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,1172,"['Action', 'Drama', 'Mystery', 'Romance', 'Thriller']",1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
1265,Groundhog Day (1993),Comedy|Romance,1173,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1266,Unforgiven (1992),Western,1174,['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1267,"Manchurian Candidate, The (1962)",Film-Noir|Thriller,1175,"['Film-Noir', 'Thriller']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1268,Pump Up the Volume (1990),Drama,1176,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,1177,"['Comedy', 'Mystery', 'Thriller']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1270,Back to the Future (1985),Comedy|Sci-Fi,1178,"['Comedy', 'Sci-Fi']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1271,Fried Green Tomatoes (1991),Drama,1179,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1272,Patton (1970),Drama|War,1180,"['Drama', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1273,Down by Law (1986),Comedy|Drama,1181,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1274,Akira (1988),Adventure|Animation|Sci-Fi|Thriller,1182,"['Adventure', 'Animation', 'Sci-Fi', 'Thriller']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1275,Highlander (1986),Action|Adventure,1183,"['Action', 'Adventure']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,Cool Hand Luke (1967),Comedy|Drama,1184,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1277,Cyrano de Bergerac (1990),Action|Drama|Romance,1185,"['Action', 'Drama', 'Romance']",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1278,Young Frankenstein (1974),Comedy|Horror,1186,"['Comedy', 'Horror']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1279,Night on Earth (1991),Comedy|Drama,1187,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1280,Raise the Red Lantern (1991),Drama,1188,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1281,"Great Dictator, The (1940)",Comedy,1189,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,Fantasia (1940),Animation|Children's|Musical,1190,"['Animation', ""Children's"", 'Musical']",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1283,High Noon (1952),Western,1191,['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1284,"Big Sleep, The (1946)",Film-Noir|Mystery,1192,"['Film-Noir', 'Mystery']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1285,Heathers (1989),Comedy,1193,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,Somewhere in Time (1980),Drama|Romance,1194,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1287,Ben-Hur (1959),Action|Adventure|Drama,1195,"['Action', 'Adventure', 'Drama']",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1288,This Is Spinal Tap (1984),Comedy|Drama|Musical,1196,"['Comedy', 'Drama', 'Musical']",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1289,Koyaanisqatsi (1983),Documentary|War,1197,"['Documentary', 'War']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1290,Some Kind of Wonderful (1987),Drama|Romance,1198,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,1199,"['Action', 'Adventure']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,Being There (1979),Comedy,1200,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,Gandhi (1982),Drama,1201,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1294,M*A*S*H (1970),Comedy|War,1202,"['Comedy', 'War']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1295,"Unbearable Lightness of Being, The (1988)",Drama,1203,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1296,"Room with a View, A (1986)",Drama|Romance,1204,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1297,Real Genius (1985),Comedy,1205,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,Pink Floyd - The Wall (1982),Drama|Musical|War,1206,"['Drama', 'Musical', 'War']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1299,"Killing Fields, The (1984)",Drama|War,1207,"['Drama', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1300,My Life as a Dog (Mitt liv som hund) (1985),Drama,1208,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1301,Forbidden Planet (1956),Sci-Fi,1209,['Sci-Fi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1302,Field of Dreams (1989),Drama,1210,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1303,"Man Who Would Be King, The (1975)",Adventure,1211,['Adventure'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
